seed,arm,event_type,subgraph,n_connections,trace_src_positive_rate,phi_tgt_positive_rate,support_rate,trace_l1,phi_l1,raw_l1,dW_l1,tag_delta_l1,support_over_trace_phi_expected,trace_phi_overlap_index,support_concentration_by_subgraph,h_mean_supported,h_mean_unsupported,h_support_ratio,corr_h_trace_src,corr_h_phi_tgt,corr_h_support,LL_special_case_flag,RR_seed_split_flag,R_event_collapse_flag,support_decomposition_verdict,trace_count,phi_count,support_count
77,exact_replay,ALL,ALL,62790,0.111308,0.05985,0.007852,30.93939,17.295009,0.01077,0.0013,0.0013,1.178598,0.131187,0.007852,0.109364,0.1085,1.007959,0.033841,-0.011771,0.000981,0,0,0,h_not_upstream_of_9C_support,6989,3758,493
77,exact_replay,ALL,LL,12488,0.087444,0.074231,0.005125,5.462401,3.9024,0.00181,0.00028,0.00028,0.789533,0.06904,0.005125,0.132963,0.099009,1.342938,0.114823,0.024106,0.032695,1,0,0,h_not_upstream_of_9C_support,1092,927,64
77,exact_replay,ALL,LM,2926,0.06972,0.012303,0.0,0.866674,0.07052,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.099248,nan,0.076411,-0.003026,nan,0,0,0,h_not_upstream_of_9C_support,204,36,0
77,exact_replay,ALL,LR,12516,0.087248,0.058725,0.005753,5.807254,3.596651,0.001785,0.000173,0.000173,1.122763,0.097959,0.005753,0.098495,0.106058,0.928695,0.084788,-0.092889,-0.007485,0,0,0,h_not_upstream_of_9C_support,1092,735,72
77,exact_replay,ALL,ML,2828,0.02546,0.054102,0.0,0.171911,0.615928,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.104598,nan,-0.039811,0.061116,nan,0,0,0,h_not_upstream_of_9C_support,72,153,0
77,exact_replay,ALL,MM,826,0.029056,0.010896,0.0,0.057304,0.01763,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.094097,nan,0.043027,-0.03863,nan,0,0,0,h_not_upstream_of_9C_support,24,9,0
77,exact_replay,ALL,MR,3206,0.022458,0.059264,0.003743,0.171911,1.091975,0.000117,1.1e-05,1.1e-05,2.812281,0.166667,0.003743,0.055097,0.105101,0.524231,0.01677,-0.104356,-0.038484,0,0,0,h_not_upstream_of_9C_support,72,190,12
77,exact_replay,ALL,RL,12250,0.168735,0.074939,0.019102,8.393785,4.427098,0.0045,0.000601,0.000601,1.510667,0.254902,0.019102,0.117744,0.112273,1.048722,-0.028333,0.083294,0.009651,0,0,0,h_not_upstream_of_9C_support,2067,918,234
77,exact_replay,ALL,RM,2968,0.183962,0.030323,0.009097,1.936923,0.176299,0.000143,1.9e-05,1.9e-05,1.630769,0.3,0.009097,0.087634,0.109477,0.80048,-0.134244,-0.013744,-0.02614,0,0,0,h_not_upstream_of_9C_support,546,90,27
77,exact_replay,ALL,RR,12782,0.142388,0.054765,0.006572,8.071227,3.396508,0.002415,0.000216,0.000216,0.842769,0.12,0.006572,0.092094,0.121178,0.759992,-0.027841,-0.082072,-0.029889,0,1,0,RR_phi_limited_seed_split,1820,700,84
77,exact_replay,L,L,8028,0.090683,0.115471,0.007972,3.958151,3.9024,0.00181,0.00028,0.00028,0.761336,0.087912,0.007972,0.132963,0.113498,1.171503,0.108693,-0.020065,0.021559,0,0,0,h_not_upstream_of_9C_support,728,927,64
77,exact_replay,L,L,1881,0.072302,0.019139,0.0,0.628007,0.07052,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.113729,nan,0.070362,-0.026946,nan,0,0,0,h_not_upstream_of_9C_support,136,36,0
77,exact_replay,L,L,8046,0.09048,0.0,0.0,4.208038,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.121408,nan,0.077447,nan,nan,0,0,0,support_geometry_mixed,728,0,0
77,exact_replay,L,LL,8028,0.090683,0.115471,0.007972,3.958151,3.9024,0.00181,0.00028,0.00028,0.761336,0.087912,0.007972,0.132963,0.113498,1.171503,0.108693,-0.020065,0.021559,1,0,0,h_not_upstream_of_9C_support,728,927,64
77,exact_replay,L,LM,1881,0.072302,0.019139,0.0,0.628007,0.07052,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.113729,nan,0.070362,-0.026946,nan,0,0,0,h_not_upstream_of_9C_support,136,36,0
77,exact_replay,L,LR,8046,0.09048,0.0,0.0,4.208038,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.121408,nan,0.077447,nan,nan,0,0,0,support_geometry_mixed,728,0,0
77,exact_replay,L,M,1818,0.026403,0.084158,0.0,0.12457,0.615928,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.119918,nan,-0.046988,0.03494,nan,0,0,0,h_not_upstream_of_9C_support,48,153,0
77,exact_replay,L,M,531,0.030132,0.016949,0.0,0.041523,0.01763,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.107677,nan,0.038516,-0.065459,nan,0,0,0,h_not_upstream_of_9C_support,16,9,0
77,exact_replay,L,M,2061,0.02329,0.0,0.0,0.12457,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.120103,nan,0.011422,nan,nan,0,0,0,support_geometry_mixed,48,0,0
77,exact_replay,L,ML,1818,0.026403,0.084158,0.0,0.12457,0.615928,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.119918,nan,-0.046988,0.03494,nan,0,0,0,h_not_upstream_of_9C_support,48,153,0
77,exact_replay,L,MM,531,0.030132,0.016949,0.0,0.041523,0.01763,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.107677,nan,0.038516,-0.065459,nan,0,0,0,h_not_upstream_of_9C_support,16,9,0
77,exact_replay,L,MR,2061,0.02329,0.0,0.0,0.12457,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.120103,nan,0.011422,nan,nan,0,0,0,support_geometry_mixed,48,0,0
77,exact_replay,L,R,7875,0.181714,0.116571,0.029714,5.495115,4.427098,0.0045,0.000601,0.000601,1.402762,0.254902,0.029714,0.117744,0.129046,0.912413,-0.064634,0.046653,-0.023048,0,0,0,h_not_upstream_of_9C_support,1431,918,234
77,exact_replay,L,R,1908,0.198113,0.04717,0.014151,1.268035,0.176299,0.000143,1.9e-05,1.9e-05,1.514286,0.3,0.014151,0.087634,0.125631,0.697549,-0.170056,-0.057147,-0.05244,0,0,0,h_not_upstream_of_9C_support,378,90,27
77,exact_replay,L,R,8217,0.153341,0.0,0.0,5.283948,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.138529,nan,-0.064672,nan,nan,0,0,0,support_geometry_mixed,1260,0,0
77,exact_replay,L,RL,7875,0.181714,0.116571,0.029714,5.495115,4.427098,0.0045,0.000601,0.000601,1.402762,0.254902,0.029714,0.117744,0.129046,0.912413,-0.064634,0.046653,-0.023048,0,0,0,h_not_upstream_of_9C_support,1431,918,234
77,exact_replay,L,RM,1908,0.198113,0.04717,0.014151,1.268035,0.176299,0.000143,1.9e-05,1.9e-05,1.514286,0.3,0.014151,0.087634,0.125631,0.697549,-0.170056,-0.057147,-0.05244,0,0,0,h_not_upstream_of_9C_support,378,90,27
77,exact_replay,L,RR,8217,0.153341,0.0,0.0,5.283948,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.138529,nan,-0.064672,nan,nan,0,1,0,support_geometry_mixed,1260,0,0
77,exact_replay,R,L,4460,0.081614,0.0,0.0,1.50425,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.073137,nan,0.116103,nan,nan,0,0,1,support_geometry_mixed,364,0,0
77,exact_replay,R,L,1045,0.065072,0.0,0.0,0.238667,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.073181,nan,0.077121,nan,nan,0,0,1,support_geometry_mixed,68,0,0
77,exact_replay,R,L,4470,0.081432,0.16443,0.016107,1.599216,3.596651,0.001785,0.000173,0.000173,1.20296,0.197802,0.016107,0.098495,0.077976,1.263155,0.083491,-0.044159,0.04766,0,0,1,h_not_upstream_of_9C_support,364,735,72
77,exact_replay,R,LL,4460,0.081614,0.0,0.0,1.50425,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.073137,nan,0.116103,nan,nan,1,0,1,support_geometry_mixed,364,0,0
77,exact_replay,R,LM,1045,0.065072,0.0,0.0,0.238667,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.073181,nan,0.077121,nan,nan,0,0,1,support_geometry_mixed,68,0,0
77,exact_replay,R,LR,4470,0.081432,0.16443,0.016107,1.599216,3.596651,0.001785,0.000173,0.000173,1.20296,0.197802,0.016107,0.098495,0.077976,1.263155,0.083491,-0.044159,0.04766,0,0,1,h_not_upstream_of_9C_support,364,735,72
77,exact_replay,R,M,1010,0.023762,0.0,0.0,0.047341,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.077021,nan,-0.050455,nan,nan,0,0,1,support_geometry_mixed,24,0,0
77,exact_replay,R,M,295,0.027119,0.0,0.0,0.01578,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.069652,nan,0.03524,nan,nan,0,0,1,support_geometry_mixed,8,0,0
77,exact_replay,R,M,1145,0.020961,0.165939,0.01048,0.047341,1.091975,0.000117,1.1e-05,1.1e-05,3.013158,0.5,0.01048,0.055097,0.077812,0.708082,0.010187,-0.071814,-0.041109,0,0,1,h_not_upstream_of_9C_support,24,190,12
77,exact_replay,R,ML,1010,0.023762,0.0,0.0,0.047341,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.077021,nan,-0.050455,nan,nan,0,0,1,support_geometry_mixed,24,0,0
77,exact_replay,R,MM,295,0.027119,0.0,0.0,0.01578,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.069652,nan,0.03524,nan,nan,0,0,1,support_geometry_mixed,8,0,0
77,exact_replay,R,MR,1145,0.020961,0.165939,0.01048,0.047341,1.091975,0.000117,1.1e-05,1.1e-05,3.013158,0.5,0.01048,0.055097,0.077812,0.708082,0.010187,-0.071814,-0.041109,0,0,1,h_not_upstream_of_9C_support,24,190,12
77,exact_replay,R,R,4375,0.145371,0.0,0.0,2.89867,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.082979,nan,0.056014,nan,nan,0,0,1,support_geometry_mixed,636,0,0
77,exact_replay,R,R,1060,0.158491,0.0,0.0,0.668888,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.08081,nan,-0.072146,nan,nan,0,0,1,support_geometry_mixed,168,0,0
77,exact_replay,R,R,4565,0.122673,0.153341,0.018401,2.78728,3.396508,0.002415,0.000216,0.000216,0.978214,0.15,0.018401,0.092094,0.08936,1.030593,0.056877,-0.007225,0.006585,0,0,1,h_not_upstream_of_9C_support,560,700,84
77,exact_replay,R,RL,4375,0.145371,0.0,0.0,2.89867,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.082979,nan,0.056014,nan,nan,0,0,1,support_geometry_mixed,636,0,0
77,exact_replay,R,RM,1060,0.158491,0.0,0.0,0.668888,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.08081,nan,-0.072146,nan,nan,0,0,1,support_geometry_mixed,168,0,0
77,exact_replay,R,RR,4565,0.122673,0.153341,0.018401,2.78728,3.396508,0.002415,0.000216,0.000216,0.978214,0.15,0.018401,0.092094,0.08936,1.030593,0.056877,-0.007225,0.006585,0,1,1,RR_overlap_geometry_split,560,700,84
123,closed_loop,ALL,ALL,35880,0.102536,0.065022,0.006271,17.823194,12.7941,0.007046,0.0007,0.0007,0.940568,0.096442,0.006271,0.15529,0.124998,1.242339,0.057076,0.023232,0.028346,0,0,0,h_not_upstream_of_9C_support,3679,2333,225
123,closed_loop,ALL,LL,7168,0.102539,0.060268,0.00558,2.700309,2.39166,0.00074,6.7e-05,6.7e-05,0.902998,0.092593,0.00558,0.184556,0.137505,1.34218,0.090913,0.051679,0.040526,1,0,0,LL_topology_support_special_case,735,432,40
123,closed_loop,ALL,LM,2056,0.077821,0.0,0.0,0.552613,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.123393,nan,0.057379,nan,nan,0,0,0,support_geometry_mixed,160,0,0
123,closed_loop,ALL,LR,7000,0.115714,0.077143,0.006857,2.885916,3.125846,0.001137,0.000129,0.000129,0.768176,0.088889,0.006857,0.15192,0.124083,1.224341,0.099356,-0.006725,0.027411,0,0,0,h_not_upstream_of_9C_support,810,540,48
123,closed_loop,ALL,ML,2016,0.0,0.0625,0.0,0.0,0.642836,0.0,0.0,0.0,nan,nan,0.0,nan,0.125097,nan,nan,0.105209,nan,0,0,0,support_geometry_mixed,0,126,0
123,closed_loop,ALL,MM,584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.120012,nan,nan,nan,nan,0,0,0,support_geometry_mixed,0,0,0
123,closed_loop,ALL,MR,1824,0.0,0.090461,0.0,0.0,1.002624,0.0,0.0,0.0,nan,nan,0.0,nan,0.11994,nan,nan,0.018253,nan,0,0,0,support_geometry_mixed,0,165,0
123,closed_loop,ALL,RL,6880,0.130233,0.074128,0.010029,5.12778,2.728109,0.002707,0.000233,0.000233,1.038866,0.135294,0.010029,0.137311,0.123836,1.108817,0.05439,0.040534,0.016216,0,0,0,h_not_upstream_of_9C_support,896,510,69
123,closed_loop,ALL,RM,1696,0.160967,0.0,0.0,1.713024,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.118888,nan,0.021745,nan,nan,0,0,0,support_geometry_mixed,273,0,0
123,closed_loop,ALL,RR,6656,0.120944,0.084135,0.010216,4.843552,2.903025,0.002463,0.000271,0.000271,1.004011,0.121429,0.010216,0.158698,0.117522,1.350376,0.060843,-0.003851,0.050089,0,1,0,RR_phi_limited_seed_split,805,560,68
123,closed_loop,L,L,2688,0.109375,0.160714,0.014881,0.821205,2.39166,0.00074,6.7e-05,6.7e-05,0.846561,0.136054,0.014881,0.184556,0.148389,1.243727,0.088428,0.043694,0.048399,0,0,0,h_not_upstream_of_9C_support,294,432,40
123,closed_loop,L,L,771,0.083009,0.0,0.0,0.168058,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.133404,nan,0.055966,nan,nan,0,0,0,support_geometry_mixed,64,0,0
123,closed_loop,L,L,2625,0.123429,0.0,0.0,0.877651,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.134199,nan,0.096758,nan,nan,0,0,0,support_geometry_mixed,324,0,0
123,closed_loop,L,LL,2688,0.109375,0.160714,0.014881,0.821205,2.39166,0.00074,6.7e-05,6.7e-05,0.846561,0.136054,0.014881,0.184556,0.148389,1.243727,0.088428,0.043694,0.048399,1,0,0,h_not_upstream_of_9C_support,294,432,40
123,closed_loop,L,LM,771,0.083009,0.0,0.0,0.168058,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.133404,nan,0.055966,nan,nan,0,0,0,support_geometry_mixed,64,0,0
123,closed_loop,L,LR,2625,0.123429,0.0,0.0,0.877651,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.134199,nan,0.096758,nan,nan,0,0,0,support_geometry_mixed,324,0,0
123,closed_loop,L,M,756,0.0,0.166667,0.0,0.0,0.642836,0.0,0.0,0.0,nan,nan,0.0,nan,0.135136,nan,nan,0.132311,nan,0,0,0,support_geometry_mixed,0,126,0
123,closed_loop,L,M,219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.129755,nan,nan,nan,nan,0,0,0,support_geometry_mixed,0,0,0
123,closed_loop,L,M,684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.129686,nan,nan,nan,nan,0,0,0,support_geometry_mixed,0,0,0
123,closed_loop,L,ML,756,0.0,0.166667,0.0,0.0,0.642836,0.0,0.0,0.0,nan,nan,0.0,nan,0.135136,nan,nan,0.132311,nan,0,0,0,support_geometry_mixed,0,126,0
123,closed_loop,L,MM,219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.129755,nan,nan,nan,nan,0,0,0,support_geometry_mixed,0,0,0
123,closed_loop,L,MR,684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.129686,nan,nan,nan,nan,0,0,0,support_geometry_mixed,0,0,0
123,closed_loop,L,R,2580,0.148837,0.197674,0.026744,2.249606,2.728109,0.002707,0.000233,0.000233,0.909007,0.179688,0.026744,0.137311,0.133828,1.026026,0.045566,0.02471,0.006465,0,0,0,h_not_upstream_of_9C_support,384,510,69
123,closed_loop,L,R,636,0.183962,0.0,0.0,0.75152,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.128561,nan,0.008743,nan,nan,0,0,0,support_geometry_mixed,117,0,0
123,closed_loop,L,R,2496,0.138221,0.0,0.0,2.124912,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.12748,nan,0.054489,nan,nan,0,0,0,support_geometry_mixed,345,0,0
123,closed_loop,L,RL,2580,0.148837,0.197674,0.026744,2.249606,2.728109,0.002707,0.000233,0.000233,0.909007,0.179688,0.026744,0.137311,0.133828,1.026026,0.045566,0.02471,0.006465,0,0,0,h_not_upstream_of_9C_support,384,510,69
123,closed_loop,L,RM,636,0.183962,0.0,0.0,0.75152,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.128561,nan,0.008743,nan,nan,0,0,0,support_geometry_mixed,117,0,0
123,closed_loop,L,RR,2496,0.138221,0.0,0.0,2.124912,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.12748,nan,0.054489,nan,nan,0,1,0,support_geometry_mixed,345,0,0
123,closed_loop,R,L,4480,0.098437,0.0,0.0,1.879104,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.131071,nan,0.100018,nan,nan,0,0,1,support_geometry_mixed,441,0,0
123,closed_loop,R,L,1285,0.074708,0.0,0.0,0.384555,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.117387,nan,0.06356,nan,nan,0,0,1,support_geometry_mixed,96,0,0
123,closed_loop,R,L,4375,0.111086,0.123429,0.010971,2.008265,3.125846,0.001137,0.000129,0.000129,0.800183,0.098765,0.010971,0.15192,0.117946,1.288044,0.108699,0.013247,0.043927,0,0,1,h_not_upstream_of_9C_support,486,540,48
123,closed_loop,R,LL,4480,0.098437,0.0,0.0,1.879104,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.131071,nan,0.100018,nan,nan,1,0,1,support_geometry_mixed,441,0,0
123,closed_loop,R,LM,1285,0.074708,0.0,0.0,0.384555,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.117387,nan,0.06356,nan,nan,0,0,1,support_geometry_mixed,96,0,0
123,closed_loop,R,LR,4375,0.111086,0.123429,0.010971,2.008265,3.125846,0.001137,0.000129,0.000129,0.800183,0.098765,0.010971,0.15192,0.117946,1.288044,0.108699,0.013247,0.043927,0,0,1,h_not_upstream_of_9C_support,486,540,48
123,closed_loop,R,M,1260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.119073,nan,nan,nan,nan,0,0,1,support_geometry_mixed,0,0,0
123,closed_loop,R,M,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.114166,nan,nan,nan,nan,0,0,1,support_geometry_mixed,0,0,0
123,closed_loop,R,M,1140,0.0,0.144737,0.0,0.0,1.002624,0.0,0.0,0.0,nan,nan,0.0,nan,0.114091,nan,nan,0.049065,nan,0,0,1,support_geometry_mixed,0,165,0
123,closed_loop,R,ML,1260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.119073,nan,nan,nan,nan,0,0,1,support_geometry_mixed,0,0,0
123,closed_loop,R,MM,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.114166,nan,nan,nan,nan,0,0,1,support_geometry_mixed,0,0,0
123,closed_loop,R,MR,1140,0.0,0.144737,0.0,0.0,1.002624,0.0,0.0,0.0,nan,nan,0.0,nan,0.114091,nan,nan,0.049065,nan,0,0,1,support_geometry_mixed,0,165,0
123,closed_loop,R,R,4300,0.11907,0.0,0.0,2.878175,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.118001,nan,0.054901,nan,nan,0,0,1,support_geometry_mixed,512,0,0
123,closed_loop,R,R,1060,0.14717,0.0,0.0,0.961504,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.113084,nan,0.024323,nan,nan,0,0,1,support_geometry_mixed,156,0,0
123,closed_loop,R,R,4160,0.110577,0.134615,0.016346,2.71864,2.903025,0.002463,0.000271,0.000271,1.098137,0.147826,0.016346,0.158698,0.111447,1.423976,0.06011,0.017636,0.075454,0,0,1,h_not_upstream_of_9C_support,460,560,68
123,closed_loop,R,RL,4300,0.11907,0.0,0.0,2.878175,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.118001,nan,0.054901,nan,nan,0,0,1,support_geometry_mixed,512,0,0
123,closed_loop,R,RM,1060,0.14717,0.0,0.0,0.961504,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.113084,nan,0.024323,nan,nan,0,0,1,support_geometry_mixed,156,0,0
123,closed_loop,R,RR,4160,0.110577,0.134615,0.016346,2.71864,2.903025,0.002463,0.000271,0.000271,1.098137,0.147826,0.016346,0.158698,0.111447,1.423976,0.06011,0.017636,0.075454,0,1,1,RR_overlap_geometry_split,460,560,68
123,divergent_warmup_replay,ALL,ALL,35880,0.102536,0.065022,0.006271,17.823194,12.7941,0.007046,0.0007,0.0007,0.940568,0.096442,0.006271,0.163095,0.131388,1.241324,0.054125,0.021288,0.02828,0,0,0,h_not_upstream_of_9C_support,3679,2333,225
123,divergent_warmup_replay,ALL,LL,7168,0.102539,0.060268,0.00558,2.700309,2.39166,0.00074,6.7e-05,6.7e-05,0.902998,0.092593,0.00558,0.194443,0.146215,1.329844,0.081703,0.046339,0.039803,1,0,0,LL_topology_support_special_case,735,432,40
123,divergent_warmup_replay,ALL,LM,2056,0.077821,0.0,0.0,0.552613,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.129791,nan,0.057276,nan,nan,0,0,0,support_geometry_mixed,160,0,0
123,divergent_warmup_replay,ALL,LR,7000,0.115714,0.077143,0.006857,2.885916,3.125846,0.001137,0.000129,0.000129,0.768176,0.088889,0.006857,0.159872,0.130586,1.224262,0.099347,-0.010388,0.027379,0,0,0,h_not_upstream_of_9C_support,810,540,48
123,divergent_warmup_replay,ALL,ML,2016,0.0,0.0625,0.0,0.0,0.642836,0.0,0.0,0.0,nan,nan,0.0,nan,0.131017,nan,nan,0.108171,nan,0,0,0,support_geometry_mixed,0,126,0
123,divergent_warmup_replay,ALL,MM,584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.125705,nan,nan,nan,nan,0,0,0,support_geometry_mixed,0,0,0
123,divergent_warmup_replay,ALL,MR,1824,0.0,0.090461,0.0,0.0,1.002624,0.0,0.0,0.0,nan,nan,0.0,nan,0.124788,nan,nan,0.022531,nan,0,0,0,support_geometry_mixed,0,165,0
123,divergent_warmup_replay,ALL,RL,6880,0.130233,0.074128,0.010029,5.12778,2.728109,0.002707,0.000233,0.000233,1.038866,0.135294,0.010029,0.146161,0.130417,1.12072,0.048597,0.039465,0.0181,0,0,0,h_not_upstream_of_9C_support,896,510,69
123,divergent_warmup_replay,ALL,RM,1696,0.160967,0.0,0.0,1.713024,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.12384,nan,0.02072,nan,nan,0,0,0,support_geometry_mixed,273,0,0
123,divergent_warmup_replay,ALL,RR,6656,0.120944,0.084135,0.010216,4.843552,2.903025,0.002463,0.000271,0.000271,1.004011,0.121429,0.010216,0.164113,0.122081,1.344294,0.062678,-0.004352,0.04867,0,1,0,RR_phi_limited_seed_split,805,560,68
123,divergent_warmup_replay,L,L,2688,0.109375,0.160714,0.014881,0.821205,2.39166,0.00074,6.7e-05,6.7e-05,0.846561,0.136054,0.014881,0.194443,0.156636,1.241372,0.080794,0.038356,0.048601,0,0,0,h_not_upstream_of_9C_support,294,432,40
123,divergent_warmup_replay,L,L,771,0.083009,0.0,0.0,0.168058,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.139361,nan,0.056319,nan,nan,0,0,0,support_geometry_mixed,64,0,0
123,divergent_warmup_replay,L,L,2625,0.123429,0.0,0.0,0.877651,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.140365,nan,0.098262,nan,nan,0,0,0,support_geometry_mixed,324,0,0
123,divergent_warmup_replay,L,LL,2688,0.109375,0.160714,0.014881,0.821205,2.39166,0.00074,6.7e-05,6.7e-05,0.846561,0.136054,0.014881,0.194443,0.156636,1.241372,0.080794,0.038356,0.048601,1,0,0,h_not_upstream_of_9C_support,294,432,40
123,divergent_warmup_replay,L,LM,771,0.083009,0.0,0.0,0.168058,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.139361,nan,0.056319,nan,nan,0,0,0,support_geometry_mixed,64,0,0
123,divergent_warmup_replay,L,LR,2625,0.123429,0.0,0.0,0.877651,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.140365,nan,0.098262,nan,nan,0,0,0,support_geometry_mixed,324,0,0
123,divergent_warmup_replay,L,M,756,0.0,0.166667,0.0,0.0,0.642836,0.0,0.0,0.0,nan,nan,0.0,nan,0.140743,nan,nan,0.140462,nan,0,0,0,support_geometry_mixed,0,126,0
123,divergent_warmup_replay,L,M,219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.135138,nan,nan,nan,nan,0,0,0,support_geometry_mixed,0,0,0
123,divergent_warmup_replay,L,M,684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.133993,nan,nan,nan,nan,0,0,0,support_geometry_mixed,0,0,0
123,divergent_warmup_replay,L,ML,756,0.0,0.166667,0.0,0.0,0.642836,0.0,0.0,0.0,nan,nan,0.0,nan,0.140743,nan,nan,0.140462,nan,0,0,0,support_geometry_mixed,0,126,0
123,divergent_warmup_replay,L,MM,219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.135138,nan,nan,nan,nan,0,0,0,support_geometry_mixed,0,0,0
123,divergent_warmup_replay,L,MR,684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.133993,nan,nan,nan,nan,0,0,0,support_geometry_mixed,0,0,0
123,divergent_warmup_replay,L,R,2580,0.148837,0.197674,0.026744,2.249606,2.728109,0.002707,0.000233,0.000233,0.909007,0.179688,0.026744,0.146161,0.139921,1.044596,0.040788,0.026586,0.011093,0,0,0,h_not_upstream_of_9C_support,384,510,69
123,divergent_warmup_replay,L,R,636,0.183962,0.0,0.0,0.75152,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.13303,nan,0.008365,nan,nan,0,0,0,support_geometry_mixed,117,0,0
123,divergent_warmup_replay,L,R,2496,0.138221,0.0,0.0,2.124912,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.131479,nan,0.058255,nan,nan,0,0,0,support_geometry_mixed,345,0,0
123,divergent_warmup_replay,L,RL,2580,0.148837,0.197674,0.026744,2.249606,2.728109,0.002707,0.000233,0.000233,0.909007,0.179688,0.026744,0.146161,0.139921,1.044596,0.040788,0.026586,0.011093,0,0,0,h_not_upstream_of_9C_support,384,510,69
123,divergent_warmup_replay,L,RM,636,0.183962,0.0,0.0,0.75152,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.13303,nan,0.008365,nan,nan,0,0,0,support_geometry_mixed,117,0,0
123,divergent_warmup_replay,L,RR,2496,0.138221,0.0,0.0,2.124912,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.131479,nan,0.058255,nan,nan,0,1,0,support_geometry_mixed,345,0,0
