seed,arm,event_type,subgraph,n_connections,n_tagged,tag_rate,h_tag_ratio,phi_tag_ratio,surprise_tag_ratio,novelty_tag_ratio,mean_h_tagged,mean_h_untagged,mean_phi_tagged,mean_phi_untagged,auc_novelty,auc_phi,auc_surprise,auc_pos,auc_neg,auc_inverted_h,auc_baseline_weight,auc_abs_dW,best_predictor,matched_phi_novelty_auc,matched_h_phi_auc,dW_l1_tagged,dW_l1_untagged,corr_abs_dW_tag_strength,subgraph_verdict
999,closed_loop,ALL,ML,3540,18,0.005085,0.819243,0.861096,2.012945,1.155301,0.0884,0.107905,0.283011,0.328664,0.628809,0.470645,0.760206,0.614944,0.495504,0.537999,0.666162,1.0,abs_dW,0.572174,0.565913,1.3e-05,0.0,1.0,raw_9C_geometry_root
999,closed_loop,ALL,MM,1008,0,0.0,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,closed_loop,ALL,MR,2892,0,0.0,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,closed_loop,ALL,RL,9816,98,0.009984,1.395511,1.131871,1.239122,0.907573,0.14677,0.105173,0.366888,0.324143,0.414818,0.562827,0.556111,0.393932,0.527334,0.330876,0.54179,1.0,abs_dW,0.408303,0.492903,0.000266,0.0,1.0,raw_9C_geometry_root
999,closed_loop,ALL,RM,3192,8,0.002506,1.064555,1.111591,2.224221,1.066862,0.111965,0.105176,0.359532,0.323439,0.576005,0.564934,0.738968,0.651617,0.418656,0.433888,0.120014,1.0,abs_dW,0.557985,0.642065,3e-06,0.0,1.0,raw_9C_geometry_root
999,closed_loop,ALL,RR,8544,7,0.000819,0.934628,0.694346,1.975976,0.992972,0.096422,0.103166,0.220201,0.317134,0.488495,0.395907,0.782409,0.693469,0.789136,0.494369,0.562409,1.0,abs_dW,0.203079,0.269984,3.9e-05,0.0,1.0,raw_9C_geometry_root
999,closed_loop,L,ALL,44850,213,0.004749,1.295203,1.164796,1.237461,0.913688,0.138203,0.106704,0.37432,0.321361,0.424893,0.575454,0.5569,0.484251,0.512151,0.362469,0.472912,1.0,abs_dW,0.426747,0.539539,0.0009,0.0,1.0,raw_9C_geometry_root
999,closed_loop,L,LL,9310,81,0.0087,1.452305,1.365728,1.024064,0.815314,0.14657,0.100922,0.414211,0.30329,0.33508,0.648323,0.495621,0.464735,0.525216,0.309392,0.352334,1.0,abs_dW,0.451686,0.459722,0.000618,0.0,1.0,raw_9C_geometry_root
999,closed_loop,L,LM,2730,9,0.003297,0.681911,0.73668,0.927996,1.231622,0.078112,0.114549,0.253061,0.343515,0.675609,0.369268,0.48238,0.68737,0.331782,0.61301,0.79599,1.0,abs_dW,0.686543,0.625698,3e-06,0.0,1.0,raw_9C_geometry_root
999,closed_loop,L,LR,8650,0,0.0,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,closed_loop,L,ML,2950,18,0.006102,0.802529,0.857573,1.968892,1.155144,0.0884,0.110152,0.283011,0.330014,0.628202,0.467372,0.754282,0.637733,0.496855,0.540037,0.668599,1.0,abs_dW,0.575895,0.559186,1.3e-05,0.0,1.0,raw_9C_geometry_root
999,closed_loop,L,MM,840,0,0.0,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,closed_loop,L,MR,2410,0,0.0,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,closed_loop,L,RL,8180,98,0.01198,1.367858,1.131943,1.211668,0.907126,0.14677,0.107299,0.366888,0.324123,0.414342,0.563007,0.550657,0.435123,0.520861,0.338336,0.543637,1.0,abs_dW,0.404227,0.493808,0.000266,0.0,1.0,raw_9C_geometry_root
999,closed_loop,L,RM,2660,7,0.002632,1.181352,1.252291,2.486004,1.001566,0.126783,0.107321,0.407474,0.325382,0.526951,0.618384,0.830542,0.644661,0.403317,0.376016,0.068871,1.0,abs_dW,0.562561,0.643537,1e-06,0.0,1.0,raw_9C_geometry_root
999,closed_loop,L,RR,7120,0,0.0,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,closed_loop,R,ALL,8970,20,0.00223,1.000086,0.869165,1.403266,1.006353,0.093925,0.093917,0.275207,0.316634,0.494771,0.46452,0.646028,0.403905,0.646782,0.490246,0.527134,1.0,abs_dW,0.392568,0.479184,0.0002,0.0,1.0,raw_9C_geometry_root
999,closed_loop,R,LL,1862,0,0.0,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,closed_loop,R,LM,546,0,0.0,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,closed_loop,R,LR,1730,12,0.006936,1.06772,1.040305,1.094978,0.962005,0.099609,0.093291,0.328234,0.315517,0.454889,0.529007,0.60681,0.467695,0.589251,0.454016,0.499854,1.0,abs_dW,0.476964,0.584358,0.000159,0.0,1.0,raw_9C_geometry_root
999,closed_loop,R,ML,590,0,0.0,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,closed_loop,R,MM,168,0,0.0,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,closed_loop,R,MR,482,0,0.0,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,closed_loop,R,RL,1636,0,0.0,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,closed_loop,R,RM,532,1,0.00188,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,closed_loop,R,RR,1424,7,0.004916,1.042095,0.697297,2.369662,0.994586,0.096422,0.092527,0.220201,0.315792,0.488356,0.399637,0.828612,0.297913,0.830931,0.478879,0.555096,1.0,abs_dW,0.172598,0.264788,3.9e-05,0.0,1.0,raw_9C_geometry_root
999,divergent_warmup_replay,ALL,ALL,53820,233,0.004329,1.299466,1.175259,1.207812,0.909156,0.14104,0.108537,0.389881,0.33174,0.423725,0.579717,0.576967,0.500448,0.500141,0.363971,0.47697,1.0,abs_dW,0.440249,0.531169,0.0011,0.0,1.0,raw_9C_geometry_root
999,divergent_warmup_replay,ALL,LL,11172,81,0.00725,1.504157,1.324845,1.287418,0.800998,0.153275,0.101901,0.407634,0.307684,0.330853,0.628665,0.604483,0.454287,0.573136,0.297273,0.351528,1.0,abs_dW,0.323572,0.443896,0.000618,0.0,1.0,raw_9C_geometry_root
999,divergent_warmup_replay,ALL,LM,3276,9,0.002747,0.738418,0.645619,1.313215,1.202058,0.085293,0.115507,0.230147,0.356475,0.656906,0.328334,0.673469,0.515049,0.532225,0.595517,0.792776,1.0,abs_dW,0.64056,0.538528,3e-06,0.0,1.0,raw_9C_geometry_root
999,divergent_warmup_replay,ALL,LR,10380,12,0.001156,0.908222,1.041534,0.757587,0.993342,0.098265,0.108195,0.344067,0.330346,0.492429,0.528614,0.473347,0.632121,0.406459,0.511317,0.508689,1.0,abs_dW,0.508284,0.578376,0.000159,0.0,1.0,raw_9C_geometry_root
999,divergent_warmup_replay,ALL,ML,3540,18,0.005085,1.04555,1.175504,1.827521,1.02331,0.116631,0.11155,0.399755,0.340072,0.545555,0.589375,0.649315,0.653685,0.372784,0.437898,0.666036,1.0,abs_dW,0.601513,0.675012,1.3e-05,0.0,1.0,raw_9C_geometry_root
999,divergent_warmup_replay,ALL,MM,1008,0,0.0,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,divergent_warmup_replay,ALL,MR,2892,0,0.0,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,divergent_warmup_replay,ALL,RL,9816,98,0.009984,1.377883,1.194058,1.046581,0.908892,0.150473,0.109206,0.39893,0.334096,0.415425,0.590628,0.531817,0.453729,0.471791,0.338988,0.541796,1.0,abs_dW,0.438589,0.525074,0.000266,0.0,1.0,raw_9C_geometry_root
999,divergent_warmup_replay,ALL,RM,3192,8,0.002506,1.23376,1.136672,1.157867,0.977745,0.134945,0.109377,0.38327,0.337187,0.472283,0.573335,0.637249,0.618915,0.443035,0.362437,0.120014,1.0,abs_dW,0.524175,0.604349,3e-06,0.0,1.0,raw_9C_geometry_root
999,divergent_warmup_replay,ALL,RR,8544,7,0.000819,0.761669,0.97565,1.615019,1.099416,0.082147,0.107851,0.323838,0.33192,0.572249,0.473167,0.650998,0.804414,0.365016,0.573236,0.562359,1.0,abs_dW,0.60314,0.66406,3.9e-05,0.0,1.0,raw_9C_geometry_root
999,divergent_warmup_replay,L,ALL,44850,213,0.004749,1.318479,1.19677,1.218272,0.894959,0.146018,0.110747,0.396422,0.331243,0.412089,0.589192,0.580935,0.531376,0.498818,0.353021,0.472907,1.0,abs_dW,0.421196,0.523634,0.0009,0.0,1.0,raw_9C_geometry_root
999,divergent_warmup_replay,L,LL,9310,81,0.0087,1.474567,1.329962,1.2856,0.800823,0.153275,0.103946,0.407634,0.3065,0.330394,0.630488,0.60434,0.492008,0.572951,0.303734,0.352339,1.0,abs_dW,0.322693,0.446661,0.000618,0.0,1.0,raw_9C_geometry_root
999,divergent_warmup_replay,L,LM,2730,9,0.003297,0.723418,0.646418,1.317625,1.202253,0.085293,0.117902,0.230147,0.356034,0.657316,0.328433,0.676304,0.525215,0.511046,0.594185,0.79599,1.0,abs_dW,0.636734,0.536934,3e-06,0.0,1.0,raw_9C_geometry_root
999,divergent_warmup_replay,L,LR,8650,0,0.0,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,divergent_warmup_replay,L,ML,2950,18,0.006102,1.024503,1.176357,1.829128,1.023401,0.116631,0.113841,0.399755,0.339825,0.544547,0.588847,0.651281,0.672503,0.383356,0.444937,0.668486,1.0,abs_dW,0.599163,0.673114,1.3e-05,0.0,1.0,raw_9C_geometry_root
999,divergent_warmup_replay,L,MM,840,0,0.0,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,divergent_warmup_replay,L,MR,2410,0,0.0,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,divergent_warmup_replay,L,RL,8180,98,0.01198,1.350542,1.198144,1.038383,0.908844,0.150473,0.111417,0.39893,0.332957,0.415405,0.592077,0.529198,0.514612,0.464863,0.345912,0.543641,1.0,abs_dW,0.439353,0.528631,0.000266,0.0,1.0,raw_9C_geometry_root
999,divergent_warmup_replay,L,RM,2660,7,0.002632,1.374279,1.292532,1.280024,0.897346,0.153323,0.111566,0.436771,0.337919,0.408109,0.645253,0.69797,0.627914,0.44618,0.295838,0.068871,1.0,abs_dW,0.516698,0.583727,1e-06,0.0,1.0,raw_9C_geometry_root
999,divergent_warmup_replay,L,RR,7120,0,0.0,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,divergent_warmup_replay,R,ALL,8970,20,0.00223,0.902696,0.958114,1.05285,1.060333,0.088025,0.097513,0.320222,0.334221,0.546369,0.484028,0.525899,0.531782,0.421184,0.541302,0.527117,1.0,abs_dW,0.565061,0.537933,0.0002,0.0,1.0,raw_9C_geometry_root
999,divergent_warmup_replay,R,LL,1862,0,0.0,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,divergent_warmup_replay,R,LM,546,0,0.0,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,divergent_warmup_replay,R,LR,1730,12,0.006936,1.013557,1.027924,0.764889,0.992412,0.098265,0.09695,0.344067,0.33472,0.49287,0.520712,0.486564,0.526921,0.462117,0.489814,0.499854,1.0,abs_dW,0.509249,0.567294,0.000159,0.0,1.0,raw_9C_geometry_root
999,divergent_warmup_replay,R,ML,590,0,0.0,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,divergent_warmup_replay,R,MM,168,0,0.0,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,divergent_warmup_replay,R,MR,482,0,0.0,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,divergent_warmup_replay,R,RL,1636,0,0.0,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,divergent_warmup_replay,R,RM,532,1,0.00188,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,divergent_warmup_replay,R,RR,1424,7,0.004916,0.848735,0.978847,1.77613,1.099121,0.082147,0.096787,0.323838,0.330836,0.570824,0.465571,0.658635,0.600262,0.380583,0.562254,0.555096,1.0,abs_dW,0.585714,0.664849,3.9e-05,0.0,1.0,raw_9C_geometry_root
999,exact_replay,ALL,ALL,53820,233,0.004329,1.285309,1.141126,1.262749,0.92179,0.134403,0.104568,0.365813,0.320572,0.431128,0.565934,0.566607,0.464322,0.522271,0.36908,0.476976,1.0,abs_dW,0.43414,0.535658,0.0011,0.0,1.0,raw_9C_geometry_root
999,exact_replay,ALL,LL,11172,81,0.00725,1.481306,1.369435,1.037536,0.815796,0.14657,0.098946,0.414211,0.302469,0.335751,0.648394,0.499686,0.424138,0.513109,0.302545,0.351526,1.0,abs_dW,0.451627,0.459195,0.000618,0.0,1.0,raw_9C_geometry_root
999,exact_replay,ALL,LM,3276,9,0.002747,0.695941,0.741992,0.936993,1.231975,0.078112,0.112239,0.253061,0.341056,0.675679,0.373227,0.485937,0.63235,0.327722,0.614529,0.792776,1.0,abs_dW,0.686544,0.635019,3e-06,0.0,1.0,raw_9C_geometry_root
999,exact_replay,ALL,LR,10380,12,0.001156,0.956905,1.029341,0.984026,0.960843,0.099609,0.104095,0.328234,0.318878,0.454001,0.519845,0.564775,0.6995,0.575256,0.483925,0.508697,1.0,abs_dW,0.403726,0.565225,0.000159,0.0,1.0,raw_9C_geometry_root
999,exact_replay,ALL,ML,3540,18,0.005085,0.819243,0.861096,2.012945,1.155301,0.0884,0.107905,0.283011,0.328664,0.628809,0.470645,0.760206,0.614944,0.495504,0.537999,0.666162,1.0,abs_dW,0.572174,0.565913,1.3e-05,0.0,1.0,raw_9C_geometry_root
999,exact_replay,ALL,MM,1008,0,0.0,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,exact_replay,ALL,MR,2892,0,0.0,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,exact_replay,ALL,RL,9816,98,0.009984,1.395511,1.131871,1.239122,0.907573,0.14677,0.105173,0.366888,0.324143,0.414818,0.562827,0.556111,0.393932,0.527334,0.330876,0.54179,1.0,abs_dW,0.408303,0.492903,0.000266,0.0,1.0,raw_9C_geometry_root
999,exact_replay,ALL,RM,3192,8,0.002506,1.064555,1.111591,2.224221,1.066862,0.111965,0.105176,0.359532,0.323439,0.576005,0.564934,0.738968,0.651617,0.418656,0.433888,0.120014,1.0,abs_dW,0.557985,0.642065,3e-06,0.0,1.0,raw_9C_geometry_root
999,exact_replay,ALL,RR,8544,7,0.000819,0.934628,0.694346,1.975976,0.992972,0.096422,0.103166,0.220201,0.317134,0.488495,0.395907,0.782409,0.693469,0.789136,0.494369,0.562409,1.0,abs_dW,0.203079,0.269984,3.9e-05,0.0,1.0,raw_9C_geometry_root
999,exact_replay,L,ALL,44850,213,0.004749,1.295203,1.164796,1.237461,0.913688,0.138203,0.106704,0.37432,0.321361,0.424893,0.575454,0.5569,0.484251,0.512151,0.362469,0.472912,1.0,abs_dW,0.426747,0.539539,0.0009,0.0,1.0,raw_9C_geometry_root
999,exact_replay,L,LL,9310,81,0.0087,1.452305,1.365728,1.024064,0.815314,0.14657,0.100922,0.414211,0.30329,0.33508,0.648323,0.495621,0.464735,0.525216,0.309392,0.352334,1.0,abs_dW,0.451686,0.459722,0.000618,0.0,1.0,raw_9C_geometry_root
999,exact_replay,L,LM,2730,9,0.003297,0.681911,0.73668,0.927996,1.231622,0.078112,0.114549,0.253061,0.343515,0.675609,0.369268,0.48238,0.68737,0.331782,0.61301,0.79599,1.0,abs_dW,0.686543,0.625698,3e-06,0.0,1.0,raw_9C_geometry_root
999,exact_replay,L,LR,8650,0,0.0,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,exact_replay,L,ML,2950,18,0.006102,0.802529,0.857573,1.968892,1.155144,0.0884,0.110152,0.283011,0.330014,0.628202,0.467372,0.754282,0.637733,0.496855,0.540037,0.668599,1.0,abs_dW,0.575895,0.559186,1.3e-05,0.0,1.0,raw_9C_geometry_root
999,exact_replay,L,MM,840,0,0.0,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,exact_replay,L,MR,2410,0,0.0,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,exact_replay,L,RL,8180,98,0.01198,1.367858,1.131943,1.211668,0.907126,0.14677,0.107299,0.366888,0.324123,0.414342,0.563007,0.550657,0.435123,0.520861,0.338336,0.543637,1.0,abs_dW,0.404227,0.493808,0.000266,0.0,1.0,raw_9C_geometry_root
999,exact_replay,L,RM,2660,7,0.002632,1.181352,1.252291,2.486004,1.001566,0.126783,0.107321,0.407474,0.325382,0.526951,0.618384,0.830542,0.644661,0.403317,0.376016,0.068871,1.0,abs_dW,0.562561,0.643537,1e-06,0.0,1.0,raw_9C_geometry_root
999,exact_replay,L,RR,7120,0,0.0,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,exact_replay,R,ALL,8970,20,0.00223,1.000086,0.869165,1.403266,1.006353,0.093925,0.093917,0.275207,0.316634,0.494771,0.46452,0.646028,0.403905,0.646782,0.490246,0.527134,1.0,abs_dW,0.392568,0.479184,0.0002,0.0,1.0,raw_9C_geometry_root
999,exact_replay,R,LL,1862,0,0.0,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,exact_replay,R,LM,546,0,0.0,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,exact_replay,R,LR,1730,12,0.006936,1.06772,1.040305,1.094978,0.962005,0.099609,0.093291,0.328234,0.315517,0.454889,0.529007,0.60681,0.467695,0.589251,0.454016,0.499854,1.0,abs_dW,0.476964,0.584358,0.000159,0.0,1.0,raw_9C_geometry_root
999,exact_replay,R,ML,590,0,0.0,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,exact_replay,R,MM,168,0,0.0,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,exact_replay,R,MR,482,0,0.0,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,exact_replay,R,RL,1636,0,0.0,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,exact_replay,R,RM,532,1,0.00188,,,,,,,,,,,,,,,,,nan,,,,,,null_or_insufficient
999,exact_replay,R,RR,1424,7,0.004916,1.042095,0.697297,2.369662,0.994586,0.096422,0.092527,0.220201,0.315792,0.488356,0.399637,0.828612,0.297913,0.830931,0.478879,0.555096,1.0,abs_dW,0.172598,0.264788,3.9e-05,0.0,1.0,raw_9C_geometry_root
