seed,arm,event_type,subgraph,n_connections,trace_src_positive_rate,phi_tgt_positive_rate,raw_support_rate,dW_support_rate,tag_support_rate,raw_vs_trace_phi_mismatch_count,raw_vs_dW_mismatch_count,dW_vs_tag_mismatch_count,trace_src_l1,phi_tgt_l1,raw_l1,dW_l1,tag_delta_l1,raw_l1_to_dW_l1_scale,corr_h_trace_src,corr_h_phi_tgt,support_geometry_verdict
123,exact_replay,R,LM,1285,0.074708,0.0,0.0,0.0,0.0,0,0,0,0.384555,0.0,0.0,0.0,0.0,nan,0.118472,nan,trace_phi_support_identity_confirmed
123,exact_replay,R,LR,4375,0.111086,0.123429,0.010971,0.010971,0.010971,0,0,0,2.008265,3.125846,0.001137,0.000129,0.000129,0.113412,0.116852,0.076098,trace_phi_support_identity_confirmed
123,exact_replay,R,ML,1260,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,trace_phi_support_identity_confirmed
123,exact_replay,R,MM,365,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,trace_phi_support_identity_confirmed
123,exact_replay,R,MR,1140,0.0,0.144737,0.0,0.0,0.0,0,0,0,0.0,1.002624,0.0,0.0,0.0,nan,nan,0.058336,trace_phi_support_identity_confirmed
123,exact_replay,R,RL,4300,0.11907,0.0,0.0,0.0,0.0,0,0,0,2.878175,0.0,0.0,0.0,0.0,nan,0.055265,nan,trace_phi_support_identity_confirmed
123,exact_replay,R,RM,1060,0.14717,0.0,0.0,0.0,0.0,0,0,0,0.961504,0.0,0.0,0.0,0.0,nan,0.022235,nan,trace_phi_support_identity_confirmed
123,exact_replay,R,RR,4160,0.110577,0.134615,0.016346,0.016346,0.016346,0,0,0,2.71864,2.903025,0.002463,0.000271,0.000271,0.110073,0.044698,0.068291,trace_phi_support_identity_confirmed
999,closed_loop,ALL,ALL,53820,0.082367,0.056968,0.004329,0.004329,0.004329,0,0,0,25.23302,15.954305,0.007221,0.0011,0.0011,0.152336,0.059384,0.012047,trace_phi_support_identity_confirmed
999,closed_loop,ALL,LL,11172,0.116183,0.102041,0.00725,0.00725,0.00725,0,0,0,8.552435,6.230961,0.003738,0.000618,0.000618,0.165217,0.108982,0.052581,trace_phi_support_identity_confirmed
999,closed_loop,ALL,LM,3276,0.120879,0.022589,0.002747,0.002747,0.002747,0,0,0,2.528011,0.044821,1.5e-05,3e-06,3e-06,0.165251,0.225021,-0.068551,trace_phi_support_identity_confirmed
999,closed_loop,ALL,LR,10380,0.11975,0.015222,0.001156,0.001156,0.001156,0,0,0,7.973711,1.20152,0.000623,0.000159,0.000159,0.255279,0.050344,-0.004902,trace_phi_support_identity_confirmed
999,closed_loop,ALL,ML,3540,0.042938,0.112994,0.005085,0.005085,0.005085,0,0,0,0.110786,1.824722,7.9e-05,1.3e-05,1.3e-05,0.165167,-0.097857,0.029003,trace_phi_support_identity_confirmed
999,closed_loop,ALL,MM,1008,0.064484,0.021825,0.0,0.0,0.0,0,0,0,0.047051,0.0137,0.0,0.0,0.0,nan,-0.10368,-0.065491,trace_phi_support_identity_confirmed
999,closed_loop,ALL,MR,2892,0.027317,0.007607,0.0,0.0,0.0,0,0,0,0.058228,0.194147,0.0,0.0,0.0,nan,-0.066985,0.0246,trace_phi_support_identity_confirmed
999,closed_loop,ALL,RL,9816,0.05216,0.106968,0.009984,0.009984,0.009984,0,0,0,2.509824,5.347167,0.002564,0.000266,0.000266,0.103567,0.03141,0.018683,trace_phi_support_identity_confirmed
999,closed_loop,ALL,RM,3192,0.052632,0.022556,0.002506,0.002506,0.002506,0,0,0,0.891419,0.047358,2.2e-05,3e-06,3e-06,0.154222,0.039746,-0.070052,trace_phi_support_identity_confirmed
999,closed_loop,ALL,RR,8544,0.060861,0.014981,0.000819,0.000819,0.000819,0,0,0,2.561553,1.049909,0.000179,3.9e-05,3.9e-05,0.216647,0.024275,0.00138,trace_phi_support_identity_confirmed
999,closed_loop,L,ALL,44850,0.082542,0.061093,0.004749,0.004749,0.004749,0,0,0,21.203852,13.489955,0.006409,0.0009,0.0009,0.14043,0.061439,0.009635,trace_phi_support_identity_confirmed
999,closed_loop,L,LL,9310,0.114071,0.122449,0.0087,0.0087,0.0087,0,0,0,7.154011,6.230961,0.003738,0.000618,0.000618,0.165217,0.112363,0.050942,trace_phi_support_identity_confirmed
999,closed_loop,L,LM,2730,0.118681,0.025641,0.003297,0.003297,0.003297,0,0,0,2.114652,0.040649,1.5e-05,3e-06,3e-06,0.165251,0.227626,-0.06637,trace_phi_support_identity_confirmed
999,closed_loop,L,LR,8650,0.117572,0.0,0.0,0.0,0.0,0,0,0,6.669916,0.0,0.0,0.0,0.0,nan,0.053977,nan,trace_phi_support_identity_confirmed
999,closed_loop,L,ML,2950,0.04339,0.135593,0.006102,0.006102,0.006102,0,0,0,0.093376,1.824722,7.9e-05,1.3e-05,1.3e-05,0.165167,-0.092741,0.02562,trace_phi_support_identity_confirmed
999,closed_loop,L,MM,840,0.065476,0.02381,0.0,0.0,0.0,0,0,0,0.03971,0.011614,0.0,0.0,0.0,nan,-0.098343,-0.057006,trace_phi_support_identity_confirmed
999,closed_loop,L,MR,2410,0.027386,0.0,0.0,0.0,0.0,0,0,0,0.048971,0.0,0.0,0.0,0.0,nan,-0.062461,nan,trace_phi_support_identity_confirmed
999,closed_loop,L,RL,8180,0.054768,0.128362,0.01198,0.01198,0.01198,0,0,0,2.139596,5.347167,0.002564,0.000266,0.000266,0.103567,0.030868,0.014273,trace_phi_support_identity_confirmed
999,closed_loop,L,RM,2660,0.055263,0.022556,0.002632,0.002632,0.002632,0,0,0,0.759925,0.034842,1.2e-05,1e-06,1e-06,0.103865,0.039369,-0.04868,trace_phi_support_identity_confirmed
999,closed_loop,L,RR,7120,0.063904,0.0,0.0,0.0,0.0,0,0,0,2.183694,0.0,0.0,0.0,0.0,nan,0.023874,nan,trace_phi_support_identity_confirmed
999,closed_loop,R,ALL,8970,0.081494,0.036343,0.00223,0.00223,0.00223,0,0,0,4.029168,2.46435,0.000812,0.0002,0.0002,0.24629,0.043529,0.024512,trace_phi_support_identity_confirmed
999,closed_loop,R,LL,1862,0.126745,0.0,0.0,0.0,0.0,0,0,0,1.398424,0.0,0.0,0.0,0.0,nan,0.084588,nan,trace_phi_support_identity_confirmed
999,closed_loop,R,LM,546,0.131868,0.007326,0.0,0.0,0.0,0,0,0,0.41336,0.004172,0.0,0.0,0.0,nan,0.207296,-0.096872,trace_phi_support_identity_confirmed
999,closed_loop,R,LR,1730,0.130636,0.091329,0.006936,0.006936,0.006936,0,0,0,1.303796,1.201519,0.000623,0.000159,0.000159,0.255279,0.023628,0.019894,trace_phi_support_identity_confirmed
999,closed_loop,R,ML,590,0.040678,0.0,0.0,0.0,0.0,0,0,0,0.01741,0.0,0.0,0.0,0.0,nan,-0.138673,nan,trace_phi_support_identity_confirmed
999,closed_loop,R,MM,168,0.059524,0.011905,0.0,0.0,0.0,0,0,0,0.007341,0.002086,0.0,0.0,0.0,nan,-0.146712,-0.115507,trace_phi_support_identity_confirmed
999,closed_loop,R,MR,482,0.026971,0.045643,0.0,0.0,0.0,0,0,0,0.009257,0.194147,0.0,0.0,0.0,nan,-0.102252,0.098747,trace_phi_support_identity_confirmed
999,closed_loop,R,RL,1636,0.03912,0.0,0.0,0.0,0.0,0,0,0,0.370228,0.0,0.0,0.0,0.0,nan,0.032359,nan,trace_phi_support_identity_confirmed
999,closed_loop,R,RM,532,0.039474,0.022556,0.00188,0.00188,0.00188,0,0,0,0.131495,0.012516,1e-05,2e-06,2e-06,0.21627,0.039824,-0.154211,trace_phi_support_identity_confirmed
999,closed_loop,R,RR,1424,0.045646,0.089888,0.004916,0.004916,0.004916,0,0,0,0.377859,1.049909,0.000179,3.9e-05,3.9e-05,0.216647,0.02403,0.036857,trace_phi_support_identity_confirmed
999,divergent_warmup_replay,ALL,ALL,53820,0.082367,0.056968,0.004329,0.004329,0.004329,0,0,0,25.23302,15.954305,0.007221,0.0011,0.0011,0.152336,0.055544,0.011006,trace_phi_support_identity_confirmed
999,divergent_warmup_replay,ALL,LL,11172,0.116183,0.102041,0.00725,0.00725,0.00725,0,0,0,8.552435,6.230961,0.003738,0.000618,0.000618,0.165217,0.112637,0.055533,trace_phi_support_identity_confirmed
999,divergent_warmup_replay,ALL,LM,3276,0.120879,0.022589,0.002747,0.002747,0.002747,0,0,0,2.528011,0.044821,1.5e-05,3e-06,3e-06,0.165251,0.226875,-0.023335,trace_phi_support_identity_confirmed
999,divergent_warmup_replay,ALL,LR,10380,0.11975,0.015222,0.001156,0.001156,0.001156,0,0,0,7.973711,1.20152,0.000623,0.000159,0.000159,0.255279,0.053855,-0.014103,trace_phi_support_identity_confirmed
999,divergent_warmup_replay,ALL,ML,3540,0.042938,0.112994,0.005085,0.005085,0.005085,0,0,0,0.110786,1.824722,7.9e-05,1.3e-05,1.3e-05,0.165167,-0.062297,0.032863,trace_phi_support_identity_confirmed
999,divergent_warmup_replay,ALL,MM,1008,0.064484,0.021825,0.0,0.0,0.0,0,0,0,0.047051,0.0137,0.0,0.0,0.0,nan,-0.067675,-0.024422,trace_phi_support_identity_confirmed
999,divergent_warmup_replay,ALL,MR,2892,0.027317,0.007607,0.0,0.0,0.0,0,0,0,0.058228,0.194147,0.0,0.0,0.0,nan,-0.031155,0.004248,trace_phi_support_identity_confirmed
999,divergent_warmup_replay,ALL,RL,9816,0.05216,0.106968,0.009984,0.009984,0.009984,0,0,0,2.509824,5.347167,0.002564,0.000266,0.000266,0.103567,0.010941,0.027975,trace_phi_support_identity_confirmed
999,divergent_warmup_replay,ALL,RM,3192,0.052632,0.022556,0.002506,0.002506,0.002506,0,0,0,0.891419,0.047358,2.2e-05,3e-06,3e-06,0.154222,0.032194,-0.034983,trace_phi_support_identity_confirmed
999,divergent_warmup_replay,ALL,RR,8544,0.060861,0.014981,0.000819,0.000819,0.000819,0,0,0,2.561553,1.049909,0.000179,3.9e-05,3.9e-05,0.216647,0.005196,-0.010805,trace_phi_support_identity_confirmed
999,divergent_warmup_replay,L,ALL,44850,0.082542,0.061093,0.004749,0.004749,0.004749,0,0,0,21.203852,13.489955,0.006409,0.0009,0.0009,0.14043,0.057635,0.011917,trace_phi_support_identity_confirmed
999,divergent_warmup_replay,L,LL,9310,0.114071,0.122449,0.0087,0.0087,0.0087,0,0,0,7.154011,6.230961,0.003738,0.000618,0.000618,0.165217,0.115688,0.054203,trace_phi_support_identity_confirmed
999,divergent_warmup_replay,L,LM,2730,0.118681,0.025641,0.003297,0.003297,0.003297,0,0,0,2.114652,0.040649,1.5e-05,3e-06,3e-06,0.165251,0.228922,-0.013454,trace_phi_support_identity_confirmed
999,divergent_warmup_replay,L,LR,8650,0.117572,0.0,0.0,0.0,0.0,0,0,0,6.669916,0.0,0.0,0.0,0.0,nan,0.057193,nan,trace_phi_support_identity_confirmed
999,divergent_warmup_replay,L,ML,2950,0.04339,0.135593,0.006102,0.006102,0.006102,0,0,0,0.093376,1.824722,7.9e-05,1.3e-05,1.3e-05,0.165167,-0.059888,0.029773,trace_phi_support_identity_confirmed
999,divergent_warmup_replay,L,MM,840,0.065476,0.02381,0.0,0.0,0.0,0,0,0,0.03971,0.011614,0.0,0.0,0.0,nan,-0.065346,-0.006246,trace_phi_support_identity_confirmed
999,divergent_warmup_replay,L,MR,2410,0.027386,0.0,0.0,0.0,0.0,0,0,0,0.048971,0.0,0.0,0.0,0.0,nan,-0.029212,nan,trace_phi_support_identity_confirmed
999,divergent_warmup_replay,L,RL,8180,0.054768,0.128362,0.01198,0.01198,0.01198,0,0,0,2.139596,5.347167,0.002564,0.000266,0.000266,0.103567,0.011446,0.02432,trace_phi_support_identity_confirmed
999,divergent_warmup_replay,L,RM,2660,0.055263,0.022556,0.002632,0.002632,0.002632,0,0,0,0.759925,0.034842,1.2e-05,1e-06,1e-06,0.103865,0.031996,0.001164,trace_phi_support_identity_confirmed
999,divergent_warmup_replay,L,RR,7120,0.063904,0.0,0.0,0.0,0.0,0,0,0,2.183694,0.0,0.0,0.0,0.0,nan,0.005564,nan,trace_phi_support_identity_confirmed
999,divergent_warmup_replay,R,ALL,8970,0.081494,0.036343,0.00223,0.00223,0.00223,0,0,0,4.029168,2.46435,0.000812,0.0002,0.0002,0.24629,0.039632,0.004456,trace_phi_support_identity_confirmed
999,divergent_warmup_replay,R,LL,1862,0.126745,0.0,0.0,0.0,0.0,0,0,0,1.398424,0.0,0.0,0.0,0.0,nan,0.091025,nan,trace_phi_support_identity_confirmed
999,divergent_warmup_replay,R,LM,546,0.131868,0.007326,0.0,0.0,0.0,0,0,0,0.41336,0.004172,0.0,0.0,0.0,nan,0.213356,-0.098538,trace_phi_support_identity_confirmed
999,divergent_warmup_replay,R,LR,1730,0.130636,0.091329,0.006936,0.006936,0.006936,0,0,0,1.303796,1.201519,0.000623,0.000159,0.000159,0.255279,0.02974,-0.008184,trace_phi_support_identity_confirmed
999,divergent_warmup_replay,R,ML,590,0.040678,0.0,0.0,0.0,0.0,0,0,0,0.01741,0.0,0.0,0.0,0.0,nan,-0.082243,nan,trace_phi_support_identity_confirmed
999,divergent_warmup_replay,R,MM,168,0.059524,0.011905,0.0,0.0,0.0,0,0,0,0.007341,0.002086,0.0,0.0,0.0,nan,-0.087516,-0.116004,trace_phi_support_identity_confirmed
999,divergent_warmup_replay,R,MR,482,0.026971,0.045643,0.0,0.0,0.0,0,0,0,0.009257,0.194147,0.0,0.0,0.0,nan,-0.046737,0.035954,trace_phi_support_identity_confirmed
999,divergent_warmup_replay,R,RL,1636,0.03912,0.0,0.0,0.0,0.0,0,0,0,0.370228,0.0,0.0,0.0,0.0,nan,0.003981,nan,trace_phi_support_identity_confirmed
999,divergent_warmup_replay,R,RM,532,0.039474,0.022556,0.00188,0.00188,0.00188,0,0,0,0.131495,0.012516,1e-05,2e-06,2e-06,0.21627,0.030866,-0.159067,trace_phi_support_identity_confirmed
999,divergent_warmup_replay,R,RR,1424,0.045646,0.089888,0.004916,0.004916,0.004916,0,0,0,0.377859,1.049909,0.000179,3.9e-05,3.9e-05,0.216647,-0.000867,0.000207,trace_phi_support_identity_confirmed
999,exact_replay,ALL,ALL,53820,0.082367,0.056968,0.004329,0.004329,0.004329,0,0,0,25.23302,15.954305,0.007221,0.0011,0.0011,0.152336,0.059384,0.012047,trace_phi_support_identity_confirmed
999,exact_replay,ALL,LL,11172,0.116183,0.102041,0.00725,0.00725,0.00725,0,0,0,8.552435,6.230961,0.003738,0.000618,0.000618,0.165217,0.108982,0.052581,trace_phi_support_identity_confirmed
999,exact_replay,ALL,LM,3276,0.120879,0.022589,0.002747,0.002747,0.002747,0,0,0,2.528011,0.044821,1.5e-05,3e-06,3e-06,0.165251,0.225021,-0.068551,trace_phi_support_identity_confirmed
999,exact_replay,ALL,LR,10380,0.11975,0.015222,0.001156,0.001156,0.001156,0,0,0,7.973711,1.20152,0.000623,0.000159,0.000159,0.255279,0.050344,-0.004902,trace_phi_support_identity_confirmed
999,exact_replay,ALL,ML,3540,0.042938,0.112994,0.005085,0.005085,0.005085,0,0,0,0.110786,1.824722,7.9e-05,1.3e-05,1.3e-05,0.165167,-0.097857,0.029003,trace_phi_support_identity_confirmed
999,exact_replay,ALL,MM,1008,0.064484,0.021825,0.0,0.0,0.0,0,0,0,0.047051,0.0137,0.0,0.0,0.0,nan,-0.10368,-0.065491,trace_phi_support_identity_confirmed
999,exact_replay,ALL,MR,2892,0.027317,0.007607,0.0,0.0,0.0,0,0,0,0.058228,0.194147,0.0,0.0,0.0,nan,-0.066985,0.0246,trace_phi_support_identity_confirmed
999,exact_replay,ALL,RL,9816,0.05216,0.106968,0.009984,0.009984,0.009984,0,0,0,2.509824,5.347167,0.002564,0.000266,0.000266,0.103567,0.03141,0.018683,trace_phi_support_identity_confirmed
999,exact_replay,ALL,RM,3192,0.052632,0.022556,0.002506,0.002506,0.002506,0,0,0,0.891419,0.047358,2.2e-05,3e-06,3e-06,0.154222,0.039746,-0.070052,trace_phi_support_identity_confirmed
999,exact_replay,ALL,RR,8544,0.060861,0.014981,0.000819,0.000819,0.000819,0,0,0,2.561553,1.049909,0.000179,3.9e-05,3.9e-05,0.216647,0.024275,0.00138,trace_phi_support_identity_confirmed
999,exact_replay,L,ALL,44850,0.082542,0.061093,0.004749,0.004749,0.004749,0,0,0,21.203852,13.489955,0.006409,0.0009,0.0009,0.14043,0.061439,0.009635,trace_phi_support_identity_confirmed
999,exact_replay,L,LL,9310,0.114071,0.122449,0.0087,0.0087,0.0087,0,0,0,7.154011,6.230961,0.003738,0.000618,0.000618,0.165217,0.112363,0.050942,trace_phi_support_identity_confirmed
999,exact_replay,L,LM,2730,0.118681,0.025641,0.003297,0.003297,0.003297,0,0,0,2.114652,0.040649,1.5e-05,3e-06,3e-06,0.165251,0.227626,-0.06637,trace_phi_support_identity_confirmed
999,exact_replay,L,LR,8650,0.117572,0.0,0.0,0.0,0.0,0,0,0,6.669916,0.0,0.0,0.0,0.0,nan,0.053977,nan,trace_phi_support_identity_confirmed
999,exact_replay,L,ML,2950,0.04339,0.135593,0.006102,0.006102,0.006102,0,0,0,0.093376,1.824722,7.9e-05,1.3e-05,1.3e-05,0.165167,-0.092741,0.02562,trace_phi_support_identity_confirmed
999,exact_replay,L,MM,840,0.065476,0.02381,0.0,0.0,0.0,0,0,0,0.03971,0.011614,0.0,0.0,0.0,nan,-0.098343,-0.057006,trace_phi_support_identity_confirmed
999,exact_replay,L,MR,2410,0.027386,0.0,0.0,0.0,0.0,0,0,0,0.048971,0.0,0.0,0.0,0.0,nan,-0.062461,nan,trace_phi_support_identity_confirmed
999,exact_replay,L,RL,8180,0.054768,0.128362,0.01198,0.01198,0.01198,0,0,0,2.139596,5.347167,0.002564,0.000266,0.000266,0.103567,0.030868,0.014273,trace_phi_support_identity_confirmed
999,exact_replay,L,RM,2660,0.055263,0.022556,0.002632,0.002632,0.002632,0,0,0,0.759925,0.034842,1.2e-05,1e-06,1e-06,0.103865,0.039369,-0.04868,trace_phi_support_identity_confirmed
999,exact_replay,L,RR,7120,0.063904,0.0,0.0,0.0,0.0,0,0,0,2.183694,0.0,0.0,0.0,0.0,nan,0.023874,nan,trace_phi_support_identity_confirmed
999,exact_replay,R,ALL,8970,0.081494,0.036343,0.00223,0.00223,0.00223,0,0,0,4.029168,2.46435,0.000812,0.0002,0.0002,0.24629,0.043529,0.024512,trace_phi_support_identity_confirmed
999,exact_replay,R,LL,1862,0.126745,0.0,0.0,0.0,0.0,0,0,0,1.398424,0.0,0.0,0.0,0.0,nan,0.084588,nan,trace_phi_support_identity_confirmed
999,exact_replay,R,LM,546,0.131868,0.007326,0.0,0.0,0.0,0,0,0,0.41336,0.004172,0.0,0.0,0.0,nan,0.207296,-0.096872,trace_phi_support_identity_confirmed
999,exact_replay,R,LR,1730,0.130636,0.091329,0.006936,0.006936,0.006936,0,0,0,1.303796,1.201519,0.000623,0.000159,0.000159,0.255279,0.023628,0.019894,trace_phi_support_identity_confirmed
999,exact_replay,R,ML,590,0.040678,0.0,0.0,0.0,0.0,0,0,0,0.01741,0.0,0.0,0.0,0.0,nan,-0.138673,nan,trace_phi_support_identity_confirmed
999,exact_replay,R,MM,168,0.059524,0.011905,0.0,0.0,0.0,0,0,0,0.007341,0.002086,0.0,0.0,0.0,nan,-0.146712,-0.115507,trace_phi_support_identity_confirmed
999,exact_replay,R,MR,482,0.026971,0.045643,0.0,0.0,0.0,0,0,0,0.009257,0.194147,0.0,0.0,0.0,nan,-0.102252,0.098747,trace_phi_support_identity_confirmed
999,exact_replay,R,RL,1636,0.03912,0.0,0.0,0.0,0.0,0,0,0,0.370228,0.0,0.0,0.0,0.0,nan,0.032359,nan,trace_phi_support_identity_confirmed
999,exact_replay,R,RM,532,0.039474,0.022556,0.00188,0.00188,0.00188,0,0,0,0.131495,0.012516,1e-05,2e-06,2e-06,0.21627,0.039824,-0.154211,trace_phi_support_identity_confirmed
999,exact_replay,R,RR,1424,0.045646,0.089888,0.004916,0.004916,0.004916,0,0,0,0.377859,1.049909,0.000179,3.9e-05,3.9e-05,0.216647,0.02403,0.036857,trace_phi_support_identity_confirmed
